La_Libertad,highway:trunk_link,28,0,28,0,0,1.89
La_Libertad,highway:tertiary,586,0,586,0,2.07,1799
La_Libertad,highway:footway,230,0,230,0,13.76,16.15
La_Libertad,highway:service,314,0,314,0,3.53,72.77
La_Libertad,highway:steps,16,0,16,0,0,0.48
La_Libertad,highway:living_street,38,0,38,0,0,4.07
La_Libertad,highway:tertiary_link,74,0,74,0,0,1.28
La_Libertad,highway:primary_link,59,0,59,0,0,1.44
La_Libertad,highway:track,173,0,173,0,0,181.92
La_Libertad,highway:raceway,1,0,1,0,0,0.01
La_Libertad,highway:pedestrian,174,0,174,0,4.48,12.13
La_Libertad,highway:path,134,0,134,0,0,242.85
La_Libertad,highway:yes,1,0,1,0,1324.37,5.22
La_Libertad,highway:corridor,1,0,1,0,0,0.18
La_Libertad,highway:motorway_link,1,0,1,0,0,0.02
La_Libertad,highway:construction,11,0,11,0,15.93,9.23
Lambayeque,landuse,309,1,305,3,101103.39,503.1
Lambayeque,landuse:farmland,62,0,60,2,49045.79,188.77
Lambayeque,highway,9791,65,9726,0,740.86,4477.3
Lambayeque,highway:crossing,55,55,0,0,0,0
Lambayeque,highway:traffic_signals,2,2,0,0,0,0
Lambayeque,highway:mini_roundabout,2,2,0,0,0,0
Lambayeque,highway:motorway_junction,1,1,0,0,0,0
Lambayeque,highway:bus_stop,4,4,0,0,0,0
Lambayeque,highway:street_lamp,1,1,0,0,0,0
Lambayeque,highway:unclassified,383,0,383,0,300.8,514.72
Lambayeque,highway:residential,7313,0,7313,0,17.07,1948.96
Lambayeque,highway:trunk,148,0,148,0,0,438.66
Lambayeque,highway:tertiary,300,0,300,0,3.26,558.15
Lambayeque,highway:primary,167,0,167,0,2.25,332.12
Lambayeque,highway:secondary,122,0,122,0,5.67,125.89
Lambayeque,highway:trunk_link,19,0,19,0,0,3.02
Lambayeque,highway:service,90,0,90,0,1.28,18.45
Lambayeque,highway:primary_link,7,0,7,0,0,0.31
Lambayeque,highway:track,361,0,361,0,7.48,310.39
Lambayeque,highway:footway,249,0,249,0,22.96,20.98
Lambayeque,highway:pedestrian,15,0,15,0,0,2.47
Lambayeque,highway:living_street,53,0,53,0,0,10.26
Lambayeque,highway:path,55,0,55,0,5.44,15.53
Lambayeque,highway:road,435,0,435,0,373.47,176.43
Lambayeque,highway:raceway,1,0,1,0,1.18,0.14
Lambayeque,highway:cycleway,1,0,1,0,0,0.29
Lambayeque,highway:secondary_link,6,0,6,0,0,0.43
Lambayeque,highway:tertiary_link,1,0,1,0,0,0.09
Lima,landuse,1106,5,1084,17,616012.61,2160.05
Lima,landuse:farmland,316,0,302,14,547415.27,1431.44
Lima,highway,18709,103,18593,13,1928.89,13991.07
Lima,highway:footway,1824,0,1816,8,354.27,146.46
Lima,highway:pedestrian,139,0,134,5,10.3,14.58
Lima,highway:stop,5,5,0,0,0,0
Lima,highway:motorway_junction,21,21,0,0,0,0
Lima,highway:traffic_signals,32,32,0,0,0,0
Lima,highway:turning_circle,17,17,0,0,0,0
Lima,highway:crossing,17,17,0,0,0,0
Lima,highway:bus_stop,3,3,0,0,0,0
Lima,highway:give_way,2,2,0,0,0,0
Lima,highway:rest_area,1,1,0,0,0,0
Lima,highway:turning_loop,4,4,0,0,0,0
Lima,highway:mini_roundabout,1,1,0,0,0,0
Lima,highway:motorway,50,0,50,0,0,242.89
Lima,highway:trunk,563,0,563,0,23.73,1162.98
Lima,highway:primary,441,0,441,0,14.74,1923.82
Lima,highway:secondary,226,0,226,0,0,869.88
Lima,highway:trunk_link,40,0,40,0,0,9.62
Lima,highway:motorway_link,93,0,93,0,0,20.69
Lima,highway:unclassified,1146,0,1146,0,1.67,2005.52
Lima,highway:track,1069,0,1069,0,1164.13,1095.76
Lima,highway:service,618,0,618,0,0.6,150.5
Lima,highway:residential,10352,0,10352,0,284.3,2799.28
Lima,highway:tertiary,931,0,931,0,16.07,2665.52
Lima,highway:path,865,0,865,0,20.14,827.14
Lima,highway:living_street,123,0,123,0,11.19,23.41
Lima,highway:steps,65,0,65,0,0.17,3.88
Lima,highway:bridleway,11,0,11,0,0,7.15
Lima,highway:primary_link,11,0,11,0,0,0.48
Lima,highway:construction,4,0,4,0,0,6.58
Lima,highway:raceway,10,0,10,0,27.58,6.17
Lima,highway:road,8,0,8,0,0,6.7
Lima,highway:tertiary_link,12,0,12,0,0,0.37
Lima,highway:corridor,2,0,2,0,0,0.03
Lima,highway:cycleway,2,0,2,0,0,1.58
Lima,highway:secondary_link,1,0,1,0,0,0.07
Lima_Province,landuse,6507,15,6474,18,158851.22,2585.65
Lima_Province,landuse:farmland,572,0,572,0,40198.34,383.8
Lima_Province,highway,103101,7022,96048,31,4692.18,18484.69
Lima_Province,highway:footway,19517,0,19488,29,2742.02,1221.79
Lima_Province,highway:pedestrian,2252,0,2250,2,351.11,205.91
Lima_Province,highway:traffic_signals,2467,2467,0,0,0,0
Lima_Province,highway:crossing,2875,2875,0,0,0,0
Lima_Province,highway:motorway_junction,129,129,0,0,0,0
Lima_Province,highway:stop,173,173,0,0,0,0
Lima_Province,highway:give_way,72,72,0,0,0,0
Lima_Province,highway:bus_stop,820,817,3,0,0.37,0.18
Lima_Province,highway:mini_roundabout,58,58,0,0,0,0
Lima_Province,highway:turning_loop,89,89,0,0,0,0
Lima_Province,highway:turning_circle,153,153,0,0,0,0
Lima_Province,highway:services,1,1,0,0,0,0
Lima_Province,highway:street_lamp,162,162,0,0,0,0
Lima_Province,highway:traffic_signals;crossing,3,3,0,0,0,0
Lima_Province,highway:rest_area,16,13,3,0,2.23,0.46
Lima_Province,highway:elevator,7,7,0,0,0,0
Lima_Province,highway:emergency_access_point,2,2,0,0,0,0
Lima_Province,highway:raceway,32,1,31,0,26.94,6.18
Lima_Province,highway:primary,1497,0,1497,0,79.2,623.6
Lima_Province,highway:secondary,3814,0,3814,0,109.63,1623.73
Lima_Province,highway:primary_link,584,0,584,0,0,29.46
Lima_Province,highway:residential,51281,0,51281,0,365.89,10773.83
Lima_Province,highway:unclassified,725,0,725,0,4.81,496.92
Lima_Province,highway:motorway_link,529,0,529,0,0,83.81
Lima_Province,highway:tertiary,2547,0,2547,0,255.8,1120.66
Lima_Province,highway:trunk,267,0,267,0,8.97,222.53
Lima_Province,highway:motorway,379,0,379,0,0,247.57
Lima_Province,highway:secondary_link,695,0,695,0,0,25.83
Lima_Province,highway:service,5590,0,5590,0,463.1,751.16
Lima_Province,highway:tertiary_link,132,0,132,0,0,3.25
Lima_Province,highway:living_street,1623,0,1623,0,120.81,268.62
Lima_Province,highway:trunk_link,141,0,141,0,0,17.67
Lima_Province,highway:path,1942,0,1942,0,43.7,269.28
Lima_Province,highway:steps,1408,0,1408,0,1.19,69.71
Lima_Province,highway:construction,69,0,69,0,0,32.34
Lima_Province,highway:cycleway,197,0,197,0,30.87,82.04
Lima_Province,highway:track,551,0,551,0,16.46,284.78
Lima_Province,highway:corridor,280,0,280,0,52.48,20.39
Lima_Province,highway:platform,1,0,1,0,0.71,0.27
Lima_Province,highway:road,3,0,3,0,0,0.4
Lima_Province,highway:proposed,1,0,1,0,0,0.05
Lima_Province,highway:bridleway,17,0,17,0,15.88,2.28
Loreto,landuse,659,6,649,4,25035431.47,4109.27
Loreto,landuse:farmland,178,0,176,2,75910.41,153.52
Loreto,highway,6984,34,6950,0,228.27,5063.01
Loreto,highway:traffic_signals,7,7,0,0,0,0
Loreto,highway:crossing,17,17,0,0,0,0
Loreto,highway:turning_circle,1,1,0,0,0,0
Loreto,highway:mini_roundabout,1,1,0,0,0,0
Loreto,highway:motorway_junction,1,1,0,0,0,0
Loreto,highway:bus_stop,4,4,0,0,0,0
Loreto,highway:rest_area,2,2,0,0,0,0
Loreto,highway:traffic_mirror,1,1,0,0,0,0
Loreto,highway:secondary,54,0,54,0,0,149.2
Loreto,highway:primary,21,0,21,0,0.43,162.73
Loreto,highway:residential,2802,0,2802,0,69.05,925.41
Loreto,highway:trunk,10,0,10,0,0,68.38
Loreto,highway:track,589,0,589,0,32.09,986.94
